Ort,Datum,Breitengrad,Längengrad,Bericht_Link,Mindestangabe Teilnehmerzahl,Höchstangabe Teilnehmerzahl
Regen,27.01.2024,48.970084,13.126263,"https://www.br.de/nachrichten/bayern/erneut-zahlreiche-demos-gegen-rechtextremismus-in-bayern,U2YwW7e",800.0,
Regensburg,27.01.2024,49.0195333,12.0974869,https://www.mittelbayerische.de/lokales/stadt-regensburg/demo-trifft-auf-gegen-demo-am-regensburger-domplatz-15308801,2000.0,
Remscheid,27.01.2024,51.1798706,7.1943544,https://www.rga.de/lokales/remscheid/remscheid-demo-gegen-rechts-am-samstag-27-januar-im-liveticker-MA5S7XTB6BHUBPXGJVRZWZJGNA.html,3500.0,
Rendsburg,27.01.2024,54.3012,9.6593,"https://www.ndr.de/nachrichten/schleswig-holstein/Mehr-als-30000-Menschen-demonstrieren-in-SH-gegen-Rechtsextremismus,demogegenrechts124.html",2200.0,
Rhede,27.01.2024,51.8363135,6.696091,https://www.radiowmw.de/artikel/4500-bis-5000-bei-borkener-demo-1886758.html,700.0,
Rhodt,27.01.2024,49.270878,8.106712,https://www.swr.de/swraktuell/rheinland-pfalz/ludwigshafen/pfalz-wohl-kleinste-dorf-demo-gegen-rechts-in-rhodt-unter-rietburg-100.html,200.0,
Rinteln,27.01.2024,52.1873798,9.0804584,https://www.szlz.de/lokales/schaumburg/rinteln/marktplatz-in-rinteln-voll-demonstration-gegen-rechtsextremismus-hat-begonnen-UL467VEOPNDBRKJDQZWBBJ5QSQ.html,500.0,
Rösrath,27.01.2024,50.8964,7.1825,https://www.ksta.de/region/demonstration-gegen-rechtsextremis-afd-protest-koeln-bruehl-troisdorf-oberberg-gedenken-holocaustopfer-727309,3500.0,
Sangerhausen,27.01.2024,51.4729797,11.2981851,https://www.mz.de/lokal/sangerhausen/gegen-rechtsextremismus-400-demonstrieren-in-sangerhausen-3775833,400.0,
Schermbeck,27.01.2024,51.6926147,6.8667,https://schermbeck-online.de/schermbeck-demonstriert-gegen-rechts/,650.0,
Schwabach,27.01.2024,49.3296,11.0195,"https://www.br.de/nachrichten/bayern/erneut-zahlreiche-demos-gegen-rechtextremismus-in-bayern,U2YwW7e",5000.0,
Schwäbisch Gmünd,27.01.2024,48.7999,9.7977584,https://www.gmuender-tagespost.de/ostalb/schwaebisch-gmuend/demonstration-und-kundgebung-gegen-rechtsextremismus-in-gmuend-92799511.html,3500.0,
Schwäbisch Hall,27.01.2024,49.1123963,9.7369047,https://www.swr.de/swraktuell/baden-wuerttemberg/heilbronn/demonstrationen-in-heilbronn-franken-samstag-verkehrsbeeintraechtigungen-verkehr-102.html,3500.0,
Schweinfurt,27.01.2024,50.05,10.2333,"https://www.br.de/nachrichten/bayern/erneut-zahlreiche-demos-gegen-rechtextremismus-in-bayern,U2YwW7e",6500.0,
Schwentinental,27.01.2024,54.290016,10.225428,https://www.abendblatt.de/hamburg/article241519476/Demonstration-gegen-die-AfD-und-Rechtsextremismus-in-Hamburg.html,800.0,
Schwerte,27.01.2024,51.445525,7.5674652,https://www.ruhrnachrichten.de/schwerte/schwerte-kundgebung-gegen-rechts-postplatz-5000-menschen-demonstrieren-w836512-p-2001082965/,5000.0,
Seehausen,27.01.2024,52.8854852,11.7435291,,60.0,
Siegburg,27.01.2024,50.7928,7.2071,,,
Sigmaringen,27.01.2024,48.0856,9.2179,https://www.tagesschau.de/inland/gesellschaft/demonstrationen-gegen-rechts-108.html,2000.0,
Singen,27.01.2024,47.7617515,8.8348709,https://www.swr.de/swraktuell/baden-wuerttemberg/weitere-demos-gegen-rechtsextremismus-auch-in-baden-wuerttemberg-100.html,4000.0,
Sonthofen,27.01.2024,47.5135,10.2819,"https://www.br.de/nachrichten/bayern/erneut-zahlreiche-demos-gegen-rechtextremismus-in-bayern,U2YwW7e",2000.0,
Steinfurt,27.01.2024,52.138683,7.367836,https://www.muensterschezeitung.de/lokales/staedte/steinfurt/kommentar-buerger-zeigen-ihre-haltung-2908604?pid=true,2000.0,
Stendal,27.01.2024,52.6050782,11.8594279,,250.0,
Storkow,27.01.2024,52.2058,13.905,,,
Straubing,27.01.2024,48.88198,12.569716,https://www.np-coburg.de/inhalt.proteste-tausende-menschen-bei-demonstrationen-gegen-rechts-erwartet.0231d574-9ee4-40b1-a519-feb8084c5d4a.html,3000.0,
Stuttgart,27.01.2024,48.7784485,9.1800132,https://www.tagesschau.de/inland/regional/badenwuerttemberg/swr-wieder-mehr-als-ein-dutzend-demonstrationen-gegen-rechtsextremismus-in-bw-100.html,4000.0,
Tangerhütte,27.01.2024,52.4342158,11.8061052,,100.0,
Tangermünde,27.01.2024,52.5431104,11.9722524,,300.0,
Tarmstedt,27.01.2024,53.2261152,9.0819897,https://www.zevener-zeitung.de/Zeven/Schweigen-ist-nicht-laut-genug-500-Menschen-demonstrieren-gegen-Fremdenhass-188133.html,500.0,
Traunstein,27.01.2024,47.8701474,12.6423403,"https://www.traunsteiner-tagblatt.de/region/landkreis-traunstein/traunstein_artikel,-grosser-andrang-bei-demo-gegen-rechts-infos-fotos-und-videos-_arid,846882.html",3000.0,
Trittau,27.01.2024,53.61175,10.4043947,"https://www.ndr.de/nachrichten/schleswig-holstein/Mehr-als-30000-Menschen-demonstrieren-in-SH-gegen-Rechtsextremismus,demogegenrechts124.html",500.0,
Troisdorf,27.01.2024,50.815307,7.159327,https://ga.de/region/sieg-und-rhein/troisdorf/demo-gegen-rechts-in-troisdorf_aid-105951673,3000.0,
Tübingen,27.01.2024,48.52294159,9.052113533,https://www.tagblatt.de/Nachrichten/Mehr-als-4000-bei-Kundgebung-und-Menschenkette-auf-Tuebinger-Marktplatz-617696.html,4000.0,6000.0
Uslar,27.01.2024,51.658901,9.6347785,https://www.goettinger-tageblatt.de/lokales/northeim-lk/northeim/demos-gegen-rechts-in-suedniedersachsen-tausende-in-northeim-duderstadt-uslar-heiligenstadt-IODB4NB7HBHQ7NE4SCJNEQKHDY.html,1000.0,
Villingen-Schwenningen,27.01.2024,48.0632359,8.4945022,https://www.swr.de/swraktuell/baden-wuerttemberg/suedbaden/demos-gegen-rechtsextremismus-in-suedbaden-100.html,1200.0,3000.0
Waldshut-Tiengen,27.01.2024,47.62323,8.21717,,1000.0,
Waltrop,27.01.2024,51.623746,7.400959,https://www.waltroper-zeitung.de/waltrop/waltrop-ist-bunt-und-waltrop-ist-laut-2000-menschen-bei-demonstration-gegen-rechts-w836528-p-11000587894/,2000.0,
Warburg,27.01.2024,51.4887,9.1488,https://www.westfalen-blatt.de/owl/kreis-hoexter/warburg/demo-rechts-warburg-2908509?pid=true,2000.0,
Warendorf,27.01.2024,51.9532449,7.9912335,https://www.wa.de/nordrhein-westfalen/demo-warendorf-kundgebung-marktplatz-rechts-afd-parteien-spd-cdu-gruene-nrw-92793399.html,2000.0,
Wehrheim,27.01.2024,50.301279,8.583752,"https://www.hessenschau.de/gesellschaft/demonstrationen-gegen-rechtsextremismus-16000-teilnehmer-in-marburg-v6,demos-gegen-rechtsextremismus-100.html",500.0,
Weimar,27.01.2024,50.9810486,11.3296637,https://www.merkur.de/deutschland/thueringen/tausende-gegen-rechtsextremismus-korso-in-gera-zr-92799765.html,1500.0,2000.0
Weißwasser/Oberlausitz,27.01.2024,51.505429,14.638182,https://www.lr-online.de/lausitz/weisswasser/holocaust-gedenken-in-weisswasser-demokratie-bewegt-sich-zwischen-verteidigung-und-brueckenbau-72895655.html,150.0,
Werl,27.01.2024,51.5584,7.9114,https://www.soester-anzeiger.de/lokales/werl/demo-offenheit-rechtsextremismus-erneut-protest-hunderte-werl-afd-potsdam-92799694.html,250.0,
Wermelskirchen,27.01.2024,51.140648,7.21569,https://rp-online.de/nrw/staedte/wermelskirchen/demonstration-nie-wieder-ist-jetzt-gegen-rechtsextremismus-in-wermelskirchen_aid-105370791,3000.0,
Wertheim,27.01.2024,49.7539,9.5154,https://www.swr.de/swraktuell/baden-wuerttemberg/heilbronn/demonstrationen-in-heilbronn-franken-samstag-verkehrsbeeintraechtigungen-verkehr-102.html,1200.0,
Winsen,27.01.2024,53.36365,10.20592,https://www.kreiszeitung-wochenblatt.de/winsen/c-panorama/ueber-2000-menschen-demonstrierten-gegen-rechts_a307613,2000.0,
Wismar,27.01.2024,53.8909832,11.4647932,https://taz.de/Demos-gegen-AfD-und-Rechtsextremismus/!5988275/,1500.0,
Wittenberg (Lutherstadt),27.01.2024,51.8712883,12.64435577,https://www.mdr.de/nachrichten/deutschland/gesellschaft/hunderttausende-demonstration-gegen-rechts-afd-100.html,1200.0,
Wittlich,27.01.2024,49.9850353,6.88844,https://www.volksfreund.de/region/mosel-wittlich-hunsrueck/wittlich-das-war-die-demo-gegen-rechts_aid-105948195,500.0,1000.0
Wittstock (Dosse),27.01.2024,53.162999,12.4868962,https://www.maz-online.de/lokales/ostprignitz-ruppin/wittstock-dosse/hunderte-gehen-in-wittstock-fuer-demokratie-auf-die-strasse-7CS3R4QSGFGGFAIA4PMQTNPMJY.html,300.0,
Witzenhausen,27.01.2024,51.3331901,9.8434192,https://www.hna.de/lokales/witzenhausen/witzenhausen-ort44473/mehr-als-700-menschen-demonstrieren-in-witzenhausen-92801006.html,700.0,
Wolgast,27.01.2024,54.0536473,13.7757809,"https://www.ndr.de/nachrichten/mecklenburg-vorpommern/Erneute-Proteste-gegen-Rechtsruck-Menschen-in-MV-gehen-auf-die-Strasse,demowismar104.html",170.0,
Worms,27.01.2024,49.6303,8.3621,https://www.tagesschau.de/inland/regional/rheinlandpfalz/swr-landesweit-viele-demonstrationen-gegen-rechtsextremismus-angemeldet-100.html,4000.0,
Wunsiedel,27.01.2024,50.03732,12.00273,https://www.frankenpost.de/inhalt.gedenktag-in-wunsiedel-bunter-protest-begleitet-afd-feier.1056a9f7-3b56-4040-bd84-3da57a268046.html,150.0,
Xanten,27.01.2024,51.661519,6.45432,https://rp-online.de/nrw/staedte/xanten/xanten-demo-gegen-rechtsextremismus-rund-1000-menschen-setzen-ein-zeichen_bid-105938653#0,1000.0,
Zossen,27.01.2024,52.215907,13.448896,https://www.maz-online.de/lokales/teltow-flaeming/rangsdorf/demos-gegen-rechts-in-rangsdorf-und-zossen-mit-600-und-200-teilnehmern-YSJTEQ2R7VEBFLSWTLRVCM56XI.html,200.0,
Zweibrücken,27.01.2024,49.4333,7.7667,https://www.tagesschau.de/inland/regional/rheinlandpfalz/swr-landesweit-viele-demonstrationen-gegen-rechtsextremismus-angemeldet-100.html,600.0,
Germersheim,27.01.2024,49.2222749,8.36659,"https://www.rheinpfalz.de/lokal/kreis-germersheim_artikel,-holocaust-gedenktag-viele-politische-farben-und-eine-demokratische-haltung-_arid,5605464.html",250.0,300.0
Ahrweiler,28.01.2024,50.436527,7.005023,https://www.volksfreund.de/region/rheinland-pfalz/zehntausende-bei-demonstrationen-gegen-rechtsextremismus_aid-105980825,4500.0,
Altenburg,28.01.2024,50.9852411,12.4340988,https://www.lvz.de/lokales/altenburger-land/altenburg-demo-gegen-rechtsextremismus-2100-personen-beim-protest-VPRBZZPLXJE2HATUGKHUHHNPNY.html,2100.0,
Aschersleben,28.01.2024,51.7559549,11.462134,https://www.mdr.de/video/mdr-videos/a/video-793656.html,550.0,
Bad Gandersheim,28.01.2024,51.8704732,10.0297839,https://www.goettinger-tageblatt.de/lokales/northeim-lk/northeim/demos-gegen-rechts-in-suedniedersachsen-tausende-in-northeim-duderstadt-uslar-heiligenstadt-IODB4NB7HBHQ7NE4SCJNEQKHDY.html,400.0,
Bad Krozingen,28.01.2024,47.9118288,7.7033313,https://www.badische-zeitung.de/fotos-rund-tausend-menschen-demonstrieren-in-bad-krozingen-gegen-rechtsextremismus,1000.0,
Bad Neuen-Ahrweiler,28.01.2024,,,https://live.vodafone.de/regional/rheinlandpfalz_saarland/deutlich-mehr-teilnehmer-als-erwartet-bei-demonstration/12476191,4500.0,
Bad Tölz,28.01.2024,47.7610641,11.5582933,https://www.merkur.de/lokales/bad-toelz/bad-toelz-ort28297/demo-gegen-rechts-haben-aus-der-geschichte-gelernt-92800784.html,1000.0,
Bernkastel-Kues,28.01.2024,49.911041,7.06648,https://www.volksfreund.de/fotos/regionale-fotostrecken/fotos-das-war-die-demonstration-in-bernkastel-kues_bid-105976597,1500.0,
Boppard,28.01.2024,50.231201,7.58853,https://www.swr.de/swraktuell/rheinland-pfalz/koblenz/wieder-demonstration-gegen-rechtsextremismus-fuer-demokratie-im-norden-von-rlp-100.html,450.0,
Bremerhaven,28.01.2024,53.5505392,8.5851945,https://www.nordsee-zeitung.de/Bremerhaven/Heute-ab-15-Uhr-wird-in-Bremerhaven-gegen-Fremdenhass-demonstriert-188182.html,7000.0,
Calw,28.01.2024,48.7112108,8.7452043,https://www.schwarzwaelder-bote.de/inhalt.mahnwache-calwer-stemmen-sich-gegen-rechtsruck.d423ae23-1c17-4bee-83aa-fde47d77800b.html,1000.0,
Cochem,28.01.2024,50.148392,7.16632,https://www.swr.de/swraktuell/rheinland-pfalz/koblenz/wieder-demonstration-gegen-rechtsextremismus-fuer-demokratie-im-norden-von-rlp-100.html,800.0,
Dachau,28.01.2024,48.2592477,11.4354419,https://www.merkur.de/lokales/dachau/dachau-ort28553/3500-menschen-protestieren-in-dachau-gegen-rechts-92800939.html,3500.0,
Dallgow,28.01.2024,52.5406496,13.0602956,https://www.dallgow.de/news/1/905656/nachrichten/friedlicher-protest-gegen-rechtsextremismus.html,500.0,
Delitzsch,28.01.2024,51.5255661,12.342857,https://www.lvz.de/lokales/nordsachsen/delitzsch/hunderte-menschen-demonstrieren-in-delitzsch-gegen-rechts-und-die-afd-OCU55BYBZBBPHCH6RS2E4NTIOE.html,200.0,
Demmin,28.01.2024,53.907002,13.032784,https://www.nordkurier.de/regional/demmin/kundgebung-fuer-demokratie-in-der-hansestadt-demmin-2224072,500.0,
Dormagen,28.01.2024,51.0941656,6.8407931,https://rp-online.de/nrw/staedte/dormagen/dormagen-ueber-5000-dormagener-setzten-zeichen-gegen-rechtsradikalismus_aid-105813081,5000.0,
Duderstadt,28.01.2024,51.5123672,10.2610699,https://www.goettinger-tageblatt.de/lokales/goettingen-lk/duderstadt/demonstration-gegen-rechts-in-duderstadt-so-lief-der-protest-am-28-januar-L464R4VNRBFKNM2LJ4CSNHYJAY.html,3000.0,
Dülmen,28.01.2024,51.828368,7.279141,https://www.dzonline.de/duelmen/liveticker-demo-gegen-rechts-in-duelmen-2908986?utm_source=RSS,4500.0,
Ebersberg,28.01.2024,48.0765786,11.9647521,https://www.merkur.de/lokales/ebersberg/ebersberg-ort28611/demonstration-ebersberg-gegen-rechts-rechtsradikalismus-bunt-statt-braun-repsekt-poing-92800910.html,2500.0,3000.0
Eckernförde,28.01.2024,54.471646,9.837495,https://www.kn-online.de/lokales/rendsburg-eckernfoerde/maechtiges-bekenntnis-fuer-demokratie-4000-demonstrieren-in-eckernfoerde-G3NSV3OPGBA57NGSGG666Q2H5U.html,4000.0,
Eisenhüttenstadt,28.01.2024,52.1448863,14.6294413,https://www.moz.de/lokales/eisenhuettenstadt/demo-in-eisenhuettenstadt-gegen-rechts-ein-freundliches-gesicht-gegen-rechtsextremismus-72898117.html,350.0,
Esslingen,28.01.2024,48.7427584,9.3071685,https://www.merkur.de/deutschland/baden-wuerttemberg/tausende-protestieren-gegen-rechts-auch-kretschmann-dabei-zr-92799653.html,4000.0,8000.0
Finsterwalde,28.01.2024,51.6315,13.7074,https://www.rbb24.de/politik/beitrag/2024/01/brandenburg-finsterwalde-demo-anzeigen-afd-politiker-peter-drenske.html,600.0,
Friedberg,28.01.2024,48.35506439,10.97834587,https://www.augsburger-allgemeine.de/friedberg/friedberg-kundgebung-in-friedberg-die-menschen-setzen-ein-zeichen-gegen-rechts-id69245866.html,1500.0,2000.0
Gardelegen,28.01.2024,52.5266697,11.3929784,https://www.volksstimme.de/lokal/gardelegen/friedensdemo-in-gardelegen-bunte-vielfalt-auf-dem-rathausplatz-3776298,300.0,
Gerolstein,28.01.2024,50.2234404,6.6618586,https://www.swr.de/swraktuell/rheinland-pfalz/trier/demos-gegen-rechts-in-trier-wittlich-konz-bernkastel-idar-oberstein-gerolstein-100-100.html,1200.0,
Goch,28.01.2024,51.6755765,6.1593045,https://rp-online.de/nrw/staedte/goch/die-demo-gegen-rechtsextremismus-in-goch-bilder-und-informationen_aid-105893631,1800.0,
Gronau,28.01.2024,52.2085731,7.0264443,https://www.wn.de/muensterland/kreis-borken/gronau/nie-wieder-ist-jetzt-2907780?pid=true,500.0,
Hallenberg,28.01.2024,51.1096147,8.6201021,https://www.wp.de/staedte/altkreis-brilon/500-teilnehmer-bei-demo-gegen-rechtsextremismus-in-hallenberg-id241531808.html,500.0,
Hamburg,28.01.2024,53.56242358,10.05945001,https://www.mopo.de/hamburg/liveticker-demo-gegen-rechts-hamburg-sonntag-28-januar-2024/,60000.0,100000.0
Haselünne,28.01.2024,52.6718718,7.4830538,https://www.noz.de/lokales/haseluenne/artikel/haseluenne-demo-gegen-rechtsradikalismus-am-rathaus-gestartet-46345474,500.0,
Heppenheim,28.01.2024,49.6408048,8.6372164,"https://www.hessenschau.de/gesellschaft/gegen-rechtsruck-fuer-demokratie-tausende-bei-demos-in-heppenheim-und-kassel-v10,demos-gegen-rechtsextremismus-100.html",4000.0,
Hoyerswerda,28.01.2024,51.4333103,14.250083,https://www.lr-online.de/lausitz/hoyerswerda/demo-in-hoyerswerda-buerger-skandieren-gegen-afd-_-_hoy-ist-bunt_-72897789.html,800.0,
Ibbenbüren,28.01.2024,52.2775,7.7151417,https://www1.wdr.de/nachrichten/demos-gegen-rechts-afd-100.html,7000.0,
Kassel,28.01.2024,51.3154546,9.4924096,https://www.sueddeutsche.de/politik/extremismus-kassel-demonstration-gegen-rechts-in-kassel-dpa.urn-newsml-dpa-com-20090101-240128-99-783942,500.0,
Kleinmachnow ,28.01.2024,52.4064167,13.2236601,https://omasgegenrechts.berlin/2024/01/31/es-ist-nicht-5-vor-12-sondern-5-vor-33/,2000.0,3000.0
Konz,28.01.2024,49.6984949,6.5736454,https://www.swr.de/swraktuell/rheinland-pfalz/trier/demos-gegen-rechts-in-trier-wittlich-konz-bernkastel-idar-oberstein-gerolstein-100-100.html,300.0,
Leonberg,28.01.2024,48.8012983,9.0150026,https://www.merkur.de/deutschland/baden-wuerttemberg/tausende-protestieren-gegen-rechts-auch-kretschmann-dabei-zr-92799653.html,1200.0,
Lilienthal,28.01.2024,53.1414124,8.90677,https://www.weser-kurier.de/landkreis-osterholz/gemeinde-lilienthal/1000-teilnehmer-auf-kundgebung-lilienthaler-stehen-auf-gegen-rechts-doc7twa3d49ygw1hlonnn2q,1000.0,
Lindenberg,28.01.2024,53.7651998,13.0225848,https://www.allgaeuer-zeitung.de/allgaeu/weiler/zur-demo-gegen-rechts-nach-lindenberg-kommen-2000-menschen-aus-dem-ganzen-landkreis-lindau_arid-693101,2000.0,
Lübben,28.01.2024,51.9418987,13.8963805,https://www.campact.de/presse/mitteilung/20240128-pm-319_orte_gegen_rechtsextremismus/,400.0,
Ludwigsburg,28.01.2024,48.896141,9.19222,https://www.merkur.de/deutschland/baden-wuerttemberg/tausende-protestieren-gegen-rechts-auch-kretschmann-dabei-zr-92799653.html,7000.0,
Mainburg,28.01.2024,48.6408577,11.78688717,https://www.mittelbayerische.de/lokales/landkreis-kelheim/demo-in-mainburg-buerger-zeigen-buntes-gesicht-fuer-vielfalt-und-gegen-rechts-15314483,400.0,
Melle,28.01.2024,52.203259,8.33606,https://www.noz.de/lokales/melle/artikel/liveticker-zur-demonstration-gegen-rechtsextremismus-in-melle-46347720,4000.0,
Metelen,28.01.2024,52.145063,7.211773,https://www.muensterschezeitung.de/lokales/staedte/metelen/beeindruckendes-zeichen-gegen-rechte-hetze-2908923,450.0,
Morsbach,28.01.2024,50.864559,7.72781,https://www.ksta.de/region/demonstration-gegen-rechtsextremis-afd-protest-koeln-bruehl-troisdorf-oberberg-gedenken-holocaustopfer-727309,700.0,
Mücke,28.01.2024,50.6272764,9.0575621,https://www.giessener-allgemeine.de/vogelsbergkreis/muecke-ort848786/wir-sind-die-mehrheit-92801110.html,1000.0,
Neuendettelsau,28.01.2024,49.2851224,10.7886667,https://www.flz.de/article/id/ps-a1e553bc-3aba-4223-af6f-21cdab9cb5b8,500.0,
Neumünster,28.01.2024,54.0757,9.9815,https://www.shz.de/lokales/neumuenster/artikel/neumuenster-grosse-demo-fuer-demokratie-und-gegen-rechtsextremismus-46353563,4000.0,
Neuss,28.01.2024,51.2042,6.688,https://www1.wdr.de/nachrichten/demos-gegen-rechts-afd-100.html,4000.0,10000.0
Neustrelitz,28.01.2024,53.3617163,13.0630004,https://www.nordkurier.de/regional/neustrelitz/demonstration-fuer-demokratie-und-vielfalt-in-neustrelitz-gestartet-2229580,650.0,
Nordhausen,28.01.2024,51.505157,10.792532,https://www.faz.net/aktuell/politik/inland/mit-mut-jetzt-auch-demos-gegen-rechtsextremismus-im-osten-19479811.html,2500.0,
Nortorf,28.01.2024,54.168469,9.855965,https://www.shz.de/lokales/mittelholstein-nortorfer-land/artikel/nortorf-und-nuebbel-der-raum-rendsburg-protestiert-gegen-rechts-46355672,400.0,
Nübbel,28.01.2024,54.27264,9.620269,https://www.shz.de/lokales/mittelholstein-nortorfer-land/artikel/nortorf-und-nuebbel-der-raum-rendsburg-protestiert-gegen-rechts-46355672,130.0,
Obernburg,28.01.2024,49.8238464,9.1260767,https://www.main-echo.de/region/kreis-miltenberg/topthemen/demo-gegen-rechtsextremismus-in-obernburg-jetzt-schon-viele-teilnehmer-am-wendelinusplatz-art-8149090,1500.0,
Olpe,28.01.2024,51.0333,7.8511,https://www1.wdr.de/nachrichten/demos-gegen-rechts-afd-100.html,3000.0,
Oschatz,28.01.2024,51.3133239,13.1106727,https://www.mdr.de/nachrichten/sachsen/demos-gegen-rechts-sachsenweit-wochenende-102.html,250.0,
Pegnitz,28.01.2024,49.75649,11.540944,https://www.onetz.de/deutschland-welt/tausende-menschen-demonstrationen-gegen-rechts-erwartet-id4598704.html,1000.0,
Pfeffelbach,28.01.2024,49.5405662,7.3279177,"https://www.rheinpfalz.de/lokal/kreis-kusel_artikel,-rund-200-menschen-demonstrieren-gegen-afd-_arid,5605725.html",200.0,
Radevormwald,28.01.2024,51.202923,7.357139,https://rp-online.de/nrw/staedte/radevormwald/radevormwald-schweigt-nicht-laenger-demo-gegen-rechtsextremismus-auf-marktplatz_aid-105672379,1200.0,
Rangsdorf,28.01.2024,52.2914292,13.418888,https://www.maz-online.de/lokales/teltow-flaeming/rangsdorf/demos-gegen-rechts-in-rangsdorf-und-zossen-mit-600-und-200-teilnehmern-YSJTEQ2R7VEBFLSWTLRVCM56XI.html,600.0,
Rheda-Wiedenbrück,28.01.2024,51.8428202,8.2985615,https://www.nw.de/lokal/kreis_guetersloh/guetersloh/23760746_Demos-gegen-Rechts-im-Kreis-Guetersloh-4.000-Teilnehmer-am-Sonntag-in-Rheda-Wiedenbrueck-LT.html,4000.0,
Rheinbach,28.01.2024,50.625681,6.949144,https://ga.de/region/voreifel-und-vorgebirge/rheinbach/5000-menschen-demonstrieren-in-rheinbach-gegen-rechts_aid-105868813,5000.0,
Ribbeck,28.01.2024,53.0303315,13.2576237,https://www.maz-online.de/lokales/havelland/nauen/havelland-starkes-demokratie-bekenntnis-in-ribbeck-und-in-rathenow-CGI4LNIPJ5F57PD32EZFFD6MHM.html,300.0,
